rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/std,train/explained_variance,train/entropy_loss,train/value_loss,train/loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
434.10928,292.47,1,204,160,32768,,,,,,,,,,,,,
738.257,296.23,2,201,324,65536,0.6421356797218323,0.04990905523300171,-3.875637326389551,40880.56638336182,6469.98291015625,0.2,1240,0.08446496,0.001,0.55262451171875,0.05577740650915075,,
422.9886,295.46,3,201,487,98304,0.6425289511680603,0.2399335503578186,-3.8876698277890682,25250.074250793456,4394.65185546875,0.2,1250,0.047357783,0.001,0.40875244140625,0.027022323453275023,,
570.649,293.9,4,201,651,131072,0.6454254984855652,0.29705148935317993,-3.898250738158822,16215.668503189087,4783.40283203125,0.2,1260,0.044447463,0.001,0.385888671875,0.022712151795713,,
348.29483,284.97,5,201,815,163840,0.6479929685592651,0.251825213432312,-3.914728891476989,14471.56524734497,2300.608154296875,0.2,1270,0.04417323,0.001,0.3894927978515625,0.019761574407311855,,
330.65405,295.7,6,200,978,196608,0.6474747657775879,0.2756056785583496,-3.9220617644488813,11801.766996383667,2047.1553955078125,0.2,1280,0.04071536,0.001,0.3722503662109375,0.017323542188660213,,
307.44867,301.0,7,200,1141,229376,0.6489979028701782,0.23765617609024048,-3.92497338578105,8923.826316070557,1074.0311279296875,0.2,1290,0.03564032,0.001,0.3424957275390625,0.012835739703950822,,
217.54092,298.29,8,200,1305,262144,0.6461126804351807,0.26795679330825806,-3.9202696446329357,6771.608003997802,879.5906372070312,0.2,1300,0.029283345,0.001,0.3010986328125,0.008890382012396003,,
413.4754,296.13,9,200,1468,294912,0.645835816860199,0.2778503894805908,-3.9144091207534073,6839.948606681824,1081.26318359375,0.2,1310,0.03204899,0.001,0.313861083984375,0.010009169637487502,,
337.4485,298.38,10,200,1632,327680,0.6460096836090088,0.10016083717346191,-3.9104579128324986,8209.388049697876,932.0210571289062,0.2,1320,0.03511014,0.001,0.3342254638671875,0.01155070201093622,,
545.9195,301.0,11,200,1796,360448,0.6471107006072998,0.1469220519065857,-3.915312563255429,6615.661247825623,928.4412841796875,0.2,1330,0.034931675,0.001,0.3351348876953125,0.009759945587211405,,
216.27127,298.54,12,200,1959,393216,0.647120475769043,0.23004400730133057,-3.9217766754329206,6759.6744174957275,877.1795043945312,0.2,1340,0.02865998,0.001,0.2971160888671875,0.007850118639726133,,
221.34789,293.87,13,200,2125,425984,0.6451109051704407,0.17636001110076904,-3.912456088140607,5902.777542495727,637.1300048828125,0.2,1350,0.024810657,0.001,0.2650146484375,0.004380334636334737,,
602.42505,301.0,14,200,2291,458752,0.6439770460128784,0.17136549949645996,-3.9032236583530904,5519.7815771102905,773.006103515625,0.2,1360,0.02870873,0.001,0.284014892578125,0.005772429327043938,,
620.07294,300.44,15,200,2455,491520,0.6407929062843323,0.16118788719177246,-3.8880142785608767,6638.386258888245,975.0823974609375,0.2,1370,0.026629768,0.001,0.2671875,0.0064475453422346615,,
410.96805,301.0,16,200,2620,524288,0.6398563385009766,0.14534538984298706,-3.8762513879686593,6901.759393310547,1162.774169921875,0.2,1380,0.026506396,0.001,0.2763519287109375,0.008363202624605038,,
570.0813,292.9,17,199,2785,557056,0.6389833688735962,0.17932772636413574,-3.869813760742545,5502.867855548859,553.5497436523438,0.2,1390,0.024568725,0.001,0.25528564453125,0.004871848517723265,,
273.95428,301.0,18,199,2952,589824,0.6348671913146973,0.17116600275039673,-3.854657607153058,6726.335865020752,843.6814575195312,0.2,1400,0.024750456,0.001,0.261956787109375,0.0045370354713668345,,
814.69495,301.0,19,199,3115,622592,0.6320169568061829,0.16256368160247803,-3.8328722804784774,4905.876994132996,700.6865844726562,0.2,1410,0.021379534,0.001,0.236199951171875,0.003582258158894547,,
576.4442,301.0,20,199,3279,655360,0.6304885745048523,0.21663033962249756,-3.818991423770785,6820.381916999817,838.1011352539062,0.2,1420,0.021309296,0.001,0.2415863037109375,0.004753397913827939,,
605.9591,297.82,21,199,3443,688128,0.6288385391235352,0.23793381452560425,-3.807866456732154,7022.466310310364,769.33203125,0.2,1430,0.022887623,0.001,0.23841552734375,0.004323752542359216,,
567.2494,299.82,22,199,3606,720896,0.6283578276634216,0.2602021098136902,-3.802547647431493,6683.392600440979,825.803466796875,0.2,1440,0.021820802,0.001,0.2301513671875,0.003765932874102873,,
624.2315,293.65,23,199,3769,753664,0.6267006993293762,0.21349036693572998,-3.7949131950736046,6343.948837280273,565.510498046875,0.2,1450,0.020687494,0.001,0.219915771484375,0.002382128580757126,,
696.58185,299.63,24,199,3933,786432,0.6252164244651794,0.24863547086715698,-3.7852713610976934,6940.975526046753,740.3392944335938,0.2,1460,0.022340853,0.001,0.2394500732421875,0.0029128503389074466,,
484.92728,290.64,25,199,4097,819200,0.6209810376167297,0.26857346296310425,-3.7627088773995636,6081.532537078858,814.0458984375,0.2,1470,0.022508215,0.001,0.23990478515625,0.004113052559478092,,
573.495,301.0,26,199,4260,851968,0.6165008544921875,0.31756705045700073,-3.7336550418287517,5949.294841957092,659.8451538085938,0.2,1480,0.022456326,0.001,0.2386016845703125,0.0028408494785253425,,
921.4147,299.4,27,199,4424,884736,0.613370954990387,0.32698094844818115,-3.7111163128167393,5561.812210178376,950.144775390625,0.2,1490,0.020885063,0.001,0.2192138671875,0.002714792431652313,,
472.0477,301.0,28,199,4588,917504,0.6121242046356201,0.3114311099052429,-3.6954637594521045,6744.067986679077,643.6309204101562,0.2,1500,0.019064799,0.001,0.2144439697265625,0.003194866801095486,,
750.9607,299.64,29,199,4751,950272,0.6055209636688232,0.39060086011886597,-3.66860641092062,5351.6725227355955,503.6333312988281,0.2,1510,0.01949813,0.001,0.2071258544921875,0.0013752069310612569,,
787.6156,298.99,30,199,4915,983040,0.601178765296936,0.2837899923324585,-3.6338926013559103,6695.692821502686,765.8018798828125,0.2,1520,0.021755932,0.001,0.2260040283203125,0.0018713831064815166,,
842.632,301.0,31,200,5078,1015808,0.5987189412117004,0.2830581068992615,-3.6123562555760147,6476.505478477478,684.2257690429688,0.2,1530,0.020710431,0.001,0.22176513671875,0.0014309742058685516,,
932.33966,298.69,32,200,5242,1048576,0.595666766166687,0.3561882972717285,-3.5897799506783485,5947.709644508362,539.3167114257812,0.2,1540,0.020936381,0.001,0.2230255126953125,0.0015068459539179456,,
709.3847,298.68,33,200,5406,1081344,0.5948466658592224,0.37828099727630615,-3.5778599623590708,6186.634162330627,788.392822265625,0.2,1550,0.019204805,0.001,0.212652587890625,0.0021396144102254766,,
822.6153,296.89,34,200,5570,1114112,0.5931942462921143,0.3634202480316162,-3.5681715231388806,5862.616449165344,607.1390380859375,0.2,1560,0.018592251,0.001,0.19898681640625,0.0010328005249903073,,
865.1968,297.33,35,199,5735,1146880,0.5920913815498352,0.4261975884437561,-3.5583029571920632,5309.659689235687,529.4263305664062,0.2,1570,0.016943192,0.001,0.1959686279296875,0.0017898047378366755,,
915.57587,296.4,36,199,5901,1179648,0.589034914970398,0.4197034239768982,-3.5446809861809014,6372.228745651245,851.9097290039062,0.2,1580,0.018295677,0.001,0.192889404296875,0.0019376315154659095,,
845.7125,300.71,37,199,6065,1212416,0.5853962302207947,0.4425971508026123,-3.5222677323967218,6236.025222015381,666.7626953125,0.2,1590,0.020092841,0.001,0.2087188720703125,0.001337432913169323,,
873.4758,298.49,38,199,6229,1245184,0.5838422775268555,0.4461956024169922,-3.507141162082553,5533.916319751739,939.7811279296875,0.2,1600,0.017699815,0.001,0.193145751953125,0.0014348279295518297,,
1007.7946,298.61,39,199,6395,1277952,0.5801841616630554,0.4204341769218445,-3.4896523211151362,6254.817080211639,607.4467163085938,0.2,1610,0.017418168,0.001,0.1898406982421875,0.002083296676755708,,
903.0849,298.32,40,199,6561,1310720,0.5769141912460327,0.41895371675491333,-3.4633475873619317,6270.270046234131,524.36181640625,0.2,1620,0.018673087,0.001,0.200628662109375,0.0022131100928163504,,
898.6046,297.69,41,199,6731,1343488,0.5734745264053345,0.4664034843444824,-3.4406230602413417,5981.241088485718,610.38232421875,0.2,1630,0.01731319,0.001,0.191229248046875,0.001686909386444313,,
948.0887,299.05,42,197,6971,1376256,0.5687078833580017,0.4800702929496765,-3.4100623685866593,5406.7023237228395,430.05029296875,0.2,1640,0.01927099,0.001,0.2054046630859375,0.000129475486028241,,
1026.2794,293.9,43,194,7248,1409024,0.5662896037101746,0.5137934684753418,-3.3858191046863793,5363.854824542999,1008.2276000976562,0.2,1650,0.01889826,0.001,0.2053253173828125,0.001301973512090626,,
780.25995,288.81,44,194,7422,1441792,0.5647731423377991,0.5510034263134003,-3.373523768782616,6075.735237312317,775.2032470703125,0.2,1660,0.021359079,0.001,0.218426513671875,0.0036203541729264545,,
1119.5264,298.74,45,193,7605,1474560,0.5632199048995972,0.5548151731491089,-3.3610528860241176,5914.3689732551575,978.4127197265625,0.2,1670,0.018404871,0.001,0.201904296875,0.0021325249663277646,,
1275.4968,298.27,46,193,7772,1507328,0.5598412752151489,0.5433168411254883,-3.3431554172188043,5805.871392726898,942.7278442382812,0.2,1680,0.01863386,0.001,0.2075439453125,0.0012337083535385318,,
989.24695,295.9,47,193,7978,1540096,0.5562187433242798,0.5717339813709259,-3.31758531332016,6337.756704902649,756.5564575195312,0.2,1690,0.019473176,0.001,0.2125701904296875,0.0029615169805765618,,
938.6842,298.29,48,190,8242,1572864,0.5564925074577332,0.5681420266628265,-3.3074866265058516,6032.345612049103,550.1420288085938,0.2,1700,0.019275052,0.001,0.1970001220703125,0.0017608091390684422,,
,,,,,1600000,0.5532655715942383,0.6046949028968811,-3.296376860886812,5166.732870101929,586.8009643554688,0.2,1710,0.01961421,0.001,0.211578369140625,0.0017742796626407653,266.22,960.9070434570312
1122.9833,301.0,49,184,8683,1605632,,,,,,,,,,,,,
1217.9489,298.75,50,185,8850,1638400,0.549330472946167,0.544364333152771,-3.2700945377349853,5985.592719459533,768.1661987304688,0.2,1720,0.018842539,0.001,0.1961395263671875,0.0003037235957890516,,
1104.6199,301.0,51,185,9018,1671168,0.5491424202919006,0.5425199270248413,-3.2556871246546506,6514.947706794739,681.103515625,0.2,1730,0.019671574,0.001,0.2072662353515625,0.002223000240519468,,
1017.7688,295.01,52,185,9184,1703936,0.549109935760498,0.5566552877426147,-3.2526757556945087,5527.468608856201,653.635498046875,0.2,1740,0.019670099,0.001,0.210186767578125,0.0009886230755000724,,
1411.3477,291.17,53,185,9356,1736704,0.5456212759017944,0.5116715133190155,-3.2375981830060483,6919.964501094818,818.0678100585938,0.2,1750,0.020143952,0.001,0.2063568115234375,0.002487331181328045,,
1169.662,301.0,54,185,9526,1769472,0.5425504446029663,0.5345547795295715,-3.2150596767663955,6787.036783790589,949.4713134765625,0.2,1760,0.019110806,0.001,0.20538330078125,0.002142279514373513,,
1419.0331,301.0,55,185,9697,1802240,0.5379115343093872,0.5912699699401855,-3.1858641896396875,5034.113641834259,618.1461181640625,0.2,1770,0.01886801,0.001,0.19468994140625,0.0005720075925637503,,
1217.2554,299.57,56,185,9866,1835008,0.5357303619384766,0.5544215142726898,-3.1620298586785793,5880.1309355735775,680.660888671875,0.2,1780,0.02205804,0.001,0.228546142578125,0.0031050202596816234,,
1248.773,297.69,57,186,10033,1867776,0.5344598889350891,0.5584107339382172,-3.150662703067064,5521.626553344727,590.1480712890625,0.2,1790,0.017880674,0.001,0.1992767333984375,0.001254777376925631,,
1271.9188,301.0,58,186,10201,1900544,0.5301218628883362,0.5558678507804871,-3.1265849348157646,5873.646131706238,541.88671875,0.2,1800,0.02098335,0.001,0.2259918212890625,0.0025891855319969182,,
928.7988,295.77,59,186,10368,1933312,0.5242125988006592,0.550553172826767,-3.0880784820765257,5761.6667171478275,686.4822998046875,0.2,1810,0.02055198,0.001,0.20972900390625,0.0027534157463378504,,
1169.5673,297.46,60,186,10534,1966080,0.5208795070648193,0.5682348906993866,-3.0566402368247507,5097.5453453063965,456.73455810546875,0.2,1820,0.019613227,0.001,0.201055908203125,0.0016851910169862095,,
1236.9443,299.63,61,186,10714,1998848,0.5183702111244202,0.5967843532562256,-3.035210894420743,5139.807874965668,534.6766357421875,0.2,1830,0.020397665,0.001,0.2145538330078125,0.0018772430591525336,,
1341.0664,301.0,62,186,10892,2031616,0.5178204774856567,0.5750853419303894,-3.023199749737978,5553.155607032776,672.7106323242188,0.2,1840,0.021259435,0.001,0.22691650390625,0.0023296421673876465,,
