rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/learning_rate,train/clip_fraction,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,eval/mean_ep_length,eval/mean_reward
898.3448275862069,2493.1646,357,91,32768,1,,,,,,,,,,,,,
906.8307692307692,2844.3896,360,181,65536,2,0.0001,0.06407470703125,-1.9470732033252716,48516.45200195313,0.0003920786417438649,0.2,18937.029296875,0.11157667636871338,2480,0.008549094,0.3945162892341614,,
893.58,2811.0076,362,271,98304,3,0.0001,0.0427825927734375,-1.9462157152593136,52201.0330078125,-0.00020917435322189703,0.2,21813.0546875,0.11811107397079468,2490,0.0065301117,0.3944283723831177,,
912.44,2981.5547,362,361,131072,4,0.0001,0.0413330078125,-1.9455073907971383,47900.44030761719,-0.00044124714040663095,0.2,16999.328125,0.13685142993927002,2500,0.0065575195,0.3943815231323242,,
945.79,3229.866,361,453,163840,5,0.0001,0.038116455078125,-1.9451354995369912,47809.63781738281,-0.0001572564498928841,0.2,18270.94140625,0.2618292570114136,2510,0.0054357387,0.3943585753440857,,
970.05,3741.7988,362,543,196608,6,0.0001,0.0486297607421875,-1.9447374224662781,45319.68901367187,0.0012152729563240428,0.2,17947.9765625,0.25524866580963135,2520,0.0073449593,0.3942981958389282,,
968.87,4027.7903,360,636,229376,7,0.0001,0.0573638916015625,-1.944060468673706,48704.70009765625,0.0006818499721703119,0.2,19447.326171875,0.24912214279174805,2530,0.007900196,0.39423784613609314,,
949.34,3655.7593,359,729,262144,8,0.0001,0.025067138671875,-1.943469050526619,44871.64757080078,-0.0005663424148224294,0.2,15898.8046875,0.3206033706665039,2540,0.005188464,0.3941817581653595,,
946.9,3427.1074,358,822,294912,9,0.0001,0.03026123046875,-1.9430588908493518,59772.788818359375,-0.0007528821341111324,0.2,26146.26953125,0.2886659502983093,2550,0.0057475385,0.39416491985321045,,
969.9,3522.9377,356,918,327680,10,0.0001,0.017132568359375,-1.9428668454289437,45364.12772216797,0.00019575652258936317,0.2,18528.880859375,0.30079102516174316,2560,0.0038919933,0.3941458761692047,,
1007.54,4108.718,355,1013,360448,11,0.0001,0.025592041015625,-1.942827185243368,48250.485034179685,-0.001056301202333998,0.2,19856.81640625,0.3358391523361206,2570,0.0050543603,0.394164502620697,,
1032.25,4600.4165,356,1103,393216,12,0.0001,0.023486328125,-1.9429205246269703,46352.39450683594,-0.0004501399271248374,0.2,19920.078125,0.3232102394104004,2580,0.004900154,0.39415591955184937,,
1044.38,5153.292,356,1196,425984,13,0.0001,0.0251495361328125,-1.9427005998790263,50827.20212402344,-0.000710912487556925,0.2,20427.984375,0.3293282389640808,2590,0.0043630404,0.3941238522529602,,
1054.5,5478.0684,355,1288,458752,14,0.0001,0.0316192626953125,-1.9424324654042722,49550.60263671875,-0.0004205081524560228,0.2,20843.1796875,0.36885738372802734,2600,0.0055666734,0.39410167932510376,,
1084.53,6136.8926,356,1380,491520,15,0.0001,0.023101806640625,-1.9421842679381371,47859.98391113281,-0.0001418555788404774,0.2,20758.248046875,0.36842697858810425,2610,0.004887035,0.39407631754875183,,
1121.34,6533.578,355,1476,524288,16,0.0001,0.0400634765625,-1.9419468328356744,46218.21263427734,0.00021082516395836136,0.2,16689.064453125,0.40186190605163574,2620,0.006075208,0.39405614137649536,,
1126.24,6809.287,355,1567,557056,17,0.0001,0.0265899658203125,-1.9418139353394508,43468.59616699219,-0.0010648532464983874,0.2,15631.6171875,0.4595128893852234,2630,0.0045440225,0.39404964447021484,,
1131.18,6989.9033,354,1663,589824,18,0.0001,0.0328643798828125,-1.9415937945246697,47518.5271484375,-0.00020308353123255074,0.2,18449.1953125,0.465673565864563,2640,0.005554542,0.3940088748931885,,
1089.4,6853.93,354,1755,622592,19,0.0001,0.02532958984375,-1.9413755692541599,51906.0267578125,-0.0003907203798007686,0.2,21169.85546875,0.4368605613708496,2650,0.005182327,0.39401042461395264,,
1054.58,6840.145,354,1848,655360,20,0.0001,0.02335205078125,-1.9411598086357116,51045.68076171875,9.466635528951884e-05,0.2,21318.640625,0.5058551728725433,2660,0.0044983714,0.393962562084198,,
1069.04,7006.7607,353,1943,688128,21,0.0001,0.027618408203125,-1.9407793559134006,50035.34284667969,-0.00039673767605563626,0.2,21727.685546875,0.4848681092262268,2670,0.005482416,0.3939425051212311,,
1094.21,7436.4644,353,2040,720896,22,0.0001,0.0320281982421875,-1.940596118569374,49188.687255859375,0.00037339784030336886,0.2,19746.60546875,0.4687344431877136,2680,0.0057597226,0.39392217993736267,,
1127.39,7954.996,352,2138,753664,23,0.0001,0.027001953125,-1.940327885746956,49090.76005859375,-0.00013357885836740024,0.2,17051.064453125,0.48366910219192505,2690,0.0049734553,0.3938904404640198,,
1116.72,7967.6167,351,2234,786432,24,0.0001,0.0230560302734375,-1.9400749295949935,50667.56496582031,-0.0007428364784573205,0.2,19122.5703125,0.4752272963523865,2700,0.005381789,0.39387479424476624,,
1121.63,8158.7705,351,2328,819200,25,0.0001,0.0368682861328125,-1.9399930149316789,49639.055981445315,-0.0002822677146468777,0.2,18335.572265625,0.49203813076019287,2710,0.0057388865,0.3938698470592499,,
1108.25,8357.969,351,2422,851968,26,0.0001,0.028533935546875,-1.9399397149682045,54806.47756347656,0.00010965561014018022,0.2,21283.546875,0.4839039444923401,2720,0.004776884,0.39386117458343506,,
1118.15,8227.27,352,2513,884736,27,0.0001,0.0202850341796875,-1.939815277606249,54136.38115234375,2.9819991323165595e-05,0.2,20663.978515625,0.48076051473617554,2730,0.00436423,0.3938394784927368,,
1115.3,8129.6924,352,2606,917504,28,0.0001,0.0284759521484375,-1.9394855998456477,127692.79020996093,0.0018698545900406316,0.2,46936.2734375,0.3114800453186035,2740,0.0046815383,0.39379802346229553,,
1111.39,8071.951,351,2700,950272,29,0.0001,0.040228271484375,-1.9391773402690888,53086.2115234375,-1.0255481174681336e-05,0.2,19061.55078125,0.5621179342269897,2750,0.00609842,0.39378607273101807,,
1071.84,8224.799,351,2794,983040,30,0.0001,0.0304534912109375,-1.9390356197953225,49244.67731933594,-3.105657706328202e-05,0.2,19424.87109375,0.5954695641994476,2760,0.005460905,0.3937697410583496,,
1065.63,8524.921,351,2888,1015808,31,0.0001,0.0133636474609375,-1.9389347352087498,56041.48889160156,-0.0006304962291324046,0.2,19712.78515625,0.5038499236106873,2770,0.0037511927,0.39377298951148987,,
1061.51,8870.856,351,2980,1048576,32,0.0001,0.0246246337890625,-1.9387994885444642,50418.10983886719,8.646148926345631e-05,0.2,18220.728515625,0.5571071207523346,2780,0.0045861,0.393737256526947,,
1069.75,9000.103,351,3075,1081344,33,0.0001,0.0261962890625,-1.9383234426379203,50387.29689941406,-0.0002613768068840727,0.2,18029.380859375,0.5851527750492096,2790,0.0045418544,0.3936803340911865,,
1107.81,9547.427,351,3171,1114112,34,0.0001,0.0184814453125,-1.9378514997661114,52081.60786132813,-0.0008253415537183173,0.2,20103.0703125,0.5003914833068848,2800,0.004452474,0.3936447203159332,,
1131.6,9859.692,350,3268,1146880,35,0.0001,0.01773681640625,-1.9374731078743934,49859.31391601563,-9.070106243598275e-05,0.2,20349.474609375,0.5938532948493958,2810,0.004256681,0.39360174536705017,,
1150.29,10292.156,350,3361,1179648,36,0.0001,0.02060546875,-1.9371259942650796,47849.88540039062,-0.0003685441261040978,0.2,17037.150390625,0.5780579745769501,2820,0.004410607,0.3935750126838684,,
1127.91,9377.69,350,3456,1212416,37,0.0001,0.03082275390625,-1.936897150427103,50223.10991210937,-0.00011442841205280274,0.2,20087.478515625,0.6142719686031342,2830,0.005029979,0.3935544490814209,,
1134.1,8142.735,350,3554,1245184,38,0.0001,0.012213134765625,-1.9368048414587975,248050.03029785157,5.5808083561714736e-05,0.2,74559.0625,0.3558747172355652,2840,0.0029346442,0.393564373254776,,
1130.48,8142.575,350,3651,1277952,39,0.0001,0.0168487548828125,-1.9368468903005123,332476.7358886719,0.0006787247330066748,0.2,98556.6953125,0.413516104221344,2850,0.0042320304,0.39355823397636414,,
1156.33,8180.7544,349,3747,1310720,40,0.0001,0.018524169921875,-1.9364683486521244,48044.104809570315,-0.0004108533750695642,0.2,18712.193359375,0.6091871559619904,2860,0.004068742,0.39347928762435913,,
1146.58,9482.883,349,3844,1343488,41,0.0001,0.0259979248046875,-1.9359036661684512,50318.771655273435,-0.0004027456656331196,0.2,22046.125,0.6147867143154144,2870,0.0053651594,0.39346224069595337,,
1143.83,10295.104,349,3940,1376256,42,0.0001,0.0186187744140625,-1.935729470103979,55645.19155273437,4.6352130448212846e-05,0.2,20211.375,0.747455894947052,2880,0.004037448,0.3934411108493805,,
1158.78,10470.011,349,4034,1409024,43,0.0001,0.0184600830078125,-1.9354890592396259,47895.30247802734,-0.00027752046880777923,0.2,21439.03125,0.6498778462409973,2890,0.0038470253,0.3934156894683838,,
1147.51,10581.313,349,4130,1441792,44,0.0001,0.032110595703125,-1.9352792799472809,50894.748364257815,0.0015884962420386727,0.2,18370.13671875,0.5772388577461243,2900,0.005161164,0.39339762926101685,,
1108.38,10015.237,349,4223,1474560,45,0.0001,0.0241546630859375,-1.9349690183997155,52849.63288574219,-0.0001793046118109487,0.2,21350.0234375,0.571789562702179,2910,0.004498073,0.393352746963501,,
1102.1,9831.812,348,4319,1507328,46,0.0001,0.0181365966796875,-1.9347147084772587,51752.3306640625,-5.284108992782421e-05,0.2,20184.318359375,0.5698829293251038,2920,0.00403382,0.3933567404747009,,
1094.36,9779.737,348,4414,1540096,47,0.0001,0.0259246826171875,-1.9346035405993462,52321.24497070313,0.0001313008564466145,0.2,22868.8515625,0.5838390588760376,2930,0.0049134963,0.3933239281177521,,
1102.49,9797.06,348,4508,1572864,48,0.0001,0.0206024169921875,-1.934448767453432,48935.805834960935,-0.0005207208145293407,0.2,18277.333984375,0.6853471398353577,2940,0.004592698,0.3933367133140564,,
,,,,1600000,,0.0001,0.039703369140625,-1.9343006640672684,48762.79685058594,0.0007324337639147416,0.2,17954.9296875,0.6435607671737671,2950,0.005500192,0.3932841718196869,1273.3,6954.9912109375
1155.78,10331.752,317,5055,1605632,49,,,,,,,,,,,,,
1176.82,10353.662,318,5150,1638400,50,0.0001,0.0166412353515625,-1.9339375138282775,46674.011242675784,0.0006214493841980584,0.2,17911.8359375,0.632730096578598,2960,0.0035904397,0.3932763636112213,,
1198.47,10802.466,318,5248,1671168,51,0.0001,0.024273681640625,-1.9337935760617255,51294.03020019531,0.0001804892839572858,0.2,18446.08984375,0.5078034400939941,2970,0.0045960583,0.3932514488697052,,
1136.42,10225.293,318,5343,1703936,52,0.0001,0.0260223388671875,-1.9335572458803654,51811.48330078125,-0.0004574807855533436,0.2,19352.6875,0.5965771675109863,2980,0.0048083994,0.3932304084300995,,
1144.88,10822.867,319,5440,1736704,53,0.0001,0.024420166015625,-1.9335224643349647,50161.803002929686,0.00021563938789768145,0.2,19279.55859375,0.5931330025196075,2990,0.004741677,0.3932496905326843,,
1142.03,10853.723,319,5538,1769472,54,0.0001,0.026171875,-1.9335850484669208,45251.68138427734,0.00031574244749208444,0.2,17651.447265625,0.6469875872135162,3000,0.0052407216,0.39324241876602173,,
1175.0,11470.856,319,5639,1802240,55,0.0001,0.0219970703125,-1.9334099620580674,51024.91467285156,-2.974147573695518e-05,0.2,24458.3515625,0.6361474394798279,3010,0.0045875264,0.39321303367614746,,
1195.71,11511.818,319,5743,1835008,56,0.0001,0.0200897216796875,-1.933183927834034,51560.86140136719,-0.00045273802534211426,0.2,22068.083984375,0.639462798833847,3020,0.0047683017,0.3932020664215088,,
1187.4,10880.921,319,5842,1867776,57,0.0001,0.0275238037109375,-1.9331144340336324,49338.03371582031,0.00048482650599908085,0.2,19384.111328125,0.6287106871604919,3030,0.004796274,0.39319661259651184,,
1184.99,10950.985,320,5938,1900544,58,0.0001,0.026141357421875,-1.9328283227980136,51918.08552246094,0.0002861592009139713,0.2,19733.921875,0.5905740857124329,3040,0.004597972,0.3931382894515991,,
1128.91,10161.767,320,6033,1933312,59,0.0001,0.0240966796875,-1.9323128871619701,48672.44934082031,-9.187605392071418e-05,0.2,20077.732421875,0.6378806233406067,3050,0.0049484516,0.3930979073047638,,
1177.47,10724.593,320,6131,1966080,60,0.0001,0.0304595947265625,-1.9319535858929158,47860.5904663086,0.00035629196790978315,0.2,17443.875,0.619101881980896,3060,0.0053214277,0.39307254552841187,,
1152.5,10815.973,320,6227,1998848,61,0.0001,0.0305694580078125,-1.9316039629280568,46698.14521484375,-0.00010148911169380881,0.2,18202.443359375,0.5929355919361115,3070,0.005057806,0.39302581548690796,,
1158.89,10901.03,321,6325,2031616,62,0.0001,0.0175628662109375,-1.9313073456287384,50849.40778808594,8.410304362769239e-05,0.2,19154.533203125,0.618699461221695,3080,0.003942645,0.3930210471153259,,
